frame,seconds,scene,mean_luma,stddev_luma,dark_fraction_le_5,white_fraction_ge_250,previous_frame_mad,changed_fraction_gt_8
1112,37.066667,7,196.046806,80.987521,0.0,0.163194,0.017083,0.0
1113,37.1,7,196.045,80.990205,0.0,0.163264,0.016528,0.0
1114,37.133333,7,196.043819,80.991228,0.0,0.163125,0.018542,0.0
1115,37.166667,7,196.044653,80.987206,0.0,0.163194,0.017361,0.0
1116,37.2,7,196.04,80.989556,0.0,0.162986,0.020069,0.0
1117,37.233333,7,196.039236,80.990278,0.0,0.163056,0.015486,0.0
1118,37.266667,7,196.039792,80.989193,0.0,0.163056,0.016944,0.0
1119,37.3,7,196.038472,80.990842,0.0,0.163056,0.017708,0.0
1120,37.333333,7,196.034653,80.997512,0.0,0.163056,0.019375,0.0
1121,37.366667,7,196.033194,80.997586,0.0,0.162986,0.014931,0.0
1122,37.4,7,196.033056,80.995446,0.0,0.162986,0.016806,0.0
1123,37.433333,7,196.03125,80.997517,0.0,0.162847,0.023056,0.0
1124,37.466667,7,196.039514,80.993729,0.0,0.162986,0.009653,0.0
1125,37.5,7,196.029583,80.997682,0.0,0.162847,0.011319,0.0
1126,37.533333,7,196.027778,80.999284,0.0,0.162847,0.019583,0.0
1127,37.566667,7,196.036528,80.995263,0.0,0.162847,0.010972,0.0
1128,37.6,7,196.028125,80.999724,0.0,0.162847,0.010208,0.0
1129,37.633333,7,196.025972,81.002452,0.0,0.162847,0.017014,0.0
1130,37.666667,7,196.034861,80.996186,0.0,0.162847,0.010694,0.0
1131,37.7,7,196.028264,80.999809,0.0,0.162847,0.007986,0.0
1132,37.733333,7,196.025764,81.001346,0.0,0.162847,0.018611,0.0
1133,37.766667,7,196.031111,80.998331,0.0,0.162917,0.006597,0.0
1134,37.8,7,196.024931,81.000982,0.0,0.162917,0.008264,0.0
1135,37.833333,7,196.023542,81.00199,0.0,0.162986,0.015694,0.0
1136,37.866667,7,196.027708,80.999226,0.0,0.162986,0.005,0.0
1137,37.9,7,196.023333,81.002002,0.0,0.162986,0.007569,0.0
1138,37.933333,7,196.020139,81.002967,0.0,0.162917,0.015694,0.0
1139,37.966667,7,196.023472,81.00058,0.0,0.162917,0.004028,0.0
1140,38.0,7,196.019097,81.003419,0.0,0.162917,0.006319,0.0
1141,38.033333,7,196.018819,81.001962,0.0,0.162986,0.016667,0.0
1142,38.066667,7,196.023333,81.000819,0.0,0.162986,0.005903,0.0
1143,38.1,7,196.018542,81.001882,0.0,0.162986,0.005903,0.0
1144,38.133333,7,196.024028,80.997429,0.0,0.162917,0.016042,0.0
1145,38.166667,7,196.022014,80.998717,0.0,0.162917,0.004236,0.0
1146,38.2,7,196.023333,80.998029,0.0,0.162917,0.001875,0.0
1147,38.233333,7,196.018542,81.000453,0.0,0.162917,0.005903,0.0
1148,38.266667,7,196.019722,80.998433,0.0,0.162847,0.013403,0.0
1149,38.3,7,196.023125,80.9964,0.0,0.162847,0.004514,0.0
1150,38.333333,7,196.019444,80.99747,0.0,0.162847,0.007431,0.0
1151,38.366667,7,196.027292,80.993168,0.0,0.162986,0.014375,0.0
1152,38.4,7,196.025556,80.993401,0.0,0.162986,0.003264,0.0
1153,38.433333,7,196.0275,80.99248,0.0,0.162986,0.002361,0.0
1154,38.466667,7,196.023681,80.993207,0.0,0.162986,0.006181,0.0
1155,38.5,7,196.024306,80.991321,0.0,0.162986,0.010208,0.0
1156,38.533333,7,196.02875,80.988576,0.0,0.162986,0.005556,0.0
1157,38.566667,7,196.024931,80.989564,0.0,0.162986,0.004792,0.0
1158,38.6,7,196.038403,80.986754,0.0,0.163125,0.02125,0.0
1159,38.633333,7,196.036597,80.986034,0.0,0.163056,0.004583,0.0
1160,38.666667,7,196.040625,80.982704,0.0,0.163056,0.005278,0.0
1161,38.7,7,196.035208,80.983313,0.0,0.163056,0.007361,0.0
1162,38.733333,7,196.035208,80.982595,0.0,0.163056,0.011111,0.0
1163,38.766667,7,196.039028,80.982298,0.0,0.163125,0.004097,0.0
1164,38.8,7,196.034861,80.982129,0.0,0.163125,0.00625,0.0
1165,38.833333,7,196.039028,80.977669,0.0,0.163125,0.014167,0.0
1166,38.866667,7,196.049097,80.972422,0.0,0.163125,0.011319,0.0
1167,38.9,7,196.048194,80.969489,0.0,0.163125,0.008403,0.0
1168,38.933333,7,196.049583,80.967142,0.0,0.163125,0.012639,0.0
1169,38.966667,7,196.057431,80.964265,0.0,0.163194,0.008819,0.0
1170,39.0,7,196.054097,80.963578,0.0,0.163194,0.007361,0.0
1171,39.033333,7,196.067639,80.957715,0.0,0.163194,0.022292,0.0
1172,39.066667,7,196.066528,80.958271,0.0,0.163194,0.004861,0.0
1173,39.1,7,196.0725,80.953136,0.0,0.163194,0.008333,0.0
1174,39.133333,7,196.062986,80.955255,0.0,0.163194,0.013681,0.0
1175,39.166667,7,196.066389,80.951042,0.0,0.163194,0.013681,0.0
1176,39.2,7,196.074653,80.948193,0.0,0.163194,0.009792,0.0
1177,39.233333,7,196.073472,80.945218,0.0,0.163194,0.014514,0.0
1178,39.266667,7,196.076736,80.942591,0.0,0.163194,0.017708,0.0
1179,39.3,7,196.088403,80.938083,0.0,0.163194,0.014306,0.0
1180,39.333333,7,196.084931,80.935442,0.0,0.163056,0.014722,0.0
1181,39.366667,7,196.083819,80.935148,0.0,0.163056,0.007083,0.0
1182,39.4,7,196.086181,80.933786,0.0,0.163056,0.013472,0.0
1183,39.433333,7,196.09125,80.928724,0.0,0.163056,0.022708,0.0
1184,39.466667,7,196.105833,80.923441,0.0,0.163056,0.018056,0.0
1185,39.5,7,196.102569,80.920383,0.0,0.162986,0.020069,0.0
1186,39.533333,7,196.106042,80.917174,0.0,0.163056,0.019028,0.0
1187,39.566667,7,196.116944,80.912286,0.0,0.163125,0.014514,0.0
1188,39.6,7,196.239444,80.839574,0.0,0.163056,0.143889,0.007569
1189,39.633333,7,196.457639,80.759918,0.0,0.163125,0.234861,0.010069
1190,39.666667,7,196.641597,80.726301,0.0,0.163194,0.208958,0.009444
1191,39.7,7,196.974722,80.644258,0.0,0.163889,0.495764,0.018611
1192,39.733333,7,197.510208,80.395296,0.0,0.159236,1.018958,0.034236
1193,39.766667,7,198.292292,80.026174,0.0,0.156944,1.485833,0.047986
1194,39.8,7,199.292917,79.077382,0.0,0.154514,1.917847,0.052083
1195,39.833333,7,200.419514,78.345461,0.0,0.147083,2.303681,0.059861
1196,39.866667,7,201.716736,77.156857,0.0,0.143681,2.499583,0.063125
1197,39.9,7,203.071736,76.033602,0.0,0.136944,2.713611,0.067986
1198,39.933333,7,204.641667,74.508098,0.0,0.13,2.942708,0.070208
1199,39.966667,7,206.210764,73.025882,0.0,0.123125,3.065903,0.070417
1200,40.0,8,207.930208,71.083189,0.0,0.116736,3.195139,0.074306
1201,40.033333,8,209.989028,68.599451,0.0,0.11125,3.524931,0.073403
1202,40.066667,8,212.860833,63.787694,0.0,0.10125,4.096806,0.147222
1203,40.1,8,215.528333,58.824496,0.0,0.094722,4.024167,0.154028
1204,40.133333,8,218.185694,53.562047,0.0,0.081389,3.773889,0.149375
1205,40.166667,8,220.678194,48.490853,0.0,0.069722,3.516944,0.141528
1206,40.2,8,222.779444,43.604881,0.0,0.005069,3.219167,0.128125
1207,40.233333,8,224.635833,39.063826,0.0,0.000833,2.910833,0.118542
1208,40.266667,8,226.260417,34.745863,0.0,0.0,2.545556,0.109583
1209,40.3,8,227.660069,30.846789,0.0,0.0,2.212986,0.098958
1210,40.333333,8,228.873403,27.242173,0.0,0.0,1.949167,0.090417
1211,40.366667,8,229.865278,24.120661,0.0,0.0,1.748681,0.082292
1212,40.4,8,230.634514,21.461408,0.0,0.0,1.501181,0.072708
1213,40.433333,8,231.298264,19.248575,0.0,0.0,1.309444,0.064375
1214,40.466667,8,231.761806,17.630716,0.0,0.0,1.130625,0.045347
1215,40.5,8,232.135417,16.612131,0.0,0.0,0.990139,0.034028
1216,40.533333,8,232.356875,16.21845,0.0,0.0,0.874097,0.026597
1217,40.566667,8,232.514444,16.272209,0.0,0.0,0.757986,0.021458
1218,40.6,8,232.544306,16.836715,0.0,0.0,0.683611,0.019028
1219,40.633333,8,232.537431,17.745688,0.0,0.0,0.612014,0.016597
1220,40.666667,8,232.430694,18.995026,0.0,0.0,0.570208,0.015903
1221,40.7,8,232.39375,19.716574,0.0,0.0,0.432917,0.006458
1222,40.733333,8,232.375972,19.932833,0.0,0.0,0.312083,0.002917
1223,40.766667,8,232.343056,20.226278,0.0,0.0,0.276667,0.0025
1224,40.8,8,232.258194,20.623551,0.0,0.0,0.278611,0.00375
1225,40.833333,8,232.196875,21.022232,0.0,0.0,0.218264,0.001875
1226,40.866667,8,232.091319,21.509734,0.0,0.0,0.22,0.003264
1227,40.9,8,232.036597,21.761969,0.0,0.0,0.132083,0.0
1228,40.933333,8,232.03625,21.78272,0.0,0.0,0.032014,0.0
1229,40.966667,8,232.034861,21.78219,0.0,0.0,0.001389,0.0
1230,41.0,8,232.035347,21.782426,0.0,0.0,0.000486,0.0
1231,41.033333,8,232.030139,21.780233,0.0,0.0,0.005347,0.0
1232,41.066667,8,232.033889,21.783925,0.0,0.0,0.010556,0.0
1233,41.1,8,232.032361,21.783163,0.0,0.0,0.001528,0.0
1234,41.133333,8,232.032778,21.783334,0.0,0.0,0.000417,0.0
1235,41.166667,8,232.029097,21.78242,0.0,0.0,0.003681,0.0
1236,41.2,8,232.011944,21.7804,0.0,0.0,0.073542,0.0
1237,41.233333,8,232.012153,21.780437,0.0,0.0,0.000208,0.0
1238,41.266667,8,232.012153,21.780437,0.0,0.0,0.0,0.0
1239,41.3,8,232.012153,21.780437,0.0,0.0,0.0,0.0
1240,41.333333,8,232.011667,21.780474,0.0,0.0,0.000625,0.0
1241,41.366667,8,232.011944,21.779724,0.0,0.0,0.000278,0.0
1242,41.4,8,232.011944,21.779724,0.0,0.0,0.0,0.0
1243,41.433333,8,232.011944,21.779724,0.0,0.0,0.0,0.0
1244,41.466667,8,232.011875,21.779758,0.0,0.0,6.9e-05,0.0
1245,41.5,8,232.011944,21.779724,0.0,0.0,6.9e-05,0.0
1246,41.533333,8,232.011944,21.779724,0.0,0.0,0.0,0.0
1247,41.566667,8,232.011944,21.779724,0.0,0.0,0.0,0.0
1248,41.6,8,232.011667,21.780474,0.0,0.0,0.000278,0.0
1249,41.633333,8,232.011944,21.779724,0.0,0.0,0.000278,0.0
1250,41.666667,8,232.011944,21.779724,0.0,0.0,0.0,0.0
1251,41.7,8,232.011944,21.779724,0.0,0.0,0.0,0.0
1252,41.733333,8,232.011875,21.779758,0.0,0.0,6.9e-05,0.0
1253,41.766667,8,232.011944,21.779724,0.0,0.0,6.9e-05,0.0
1254,41.8,8,232.011944,21.779724,0.0,0.0,0.0,0.0
1255,41.833333,8,232.011944,21.779724,0.0,0.0,0.0,0.0
1256,41.866667,8,232.011667,21.780474,0.0,0.0,0.000278,0.0
1257,41.9,8,232.011944,21.779724,0.0,0.0,0.000278,0.0
1258,41.933333,8,232.011944,21.779724,0.0,0.0,0.0,0.0
1259,41.966667,8,232.011944,21.779724,0.0,0.0,0.0,0.0
1260,42.0,8,232.011875,21.779758,0.0,0.0,6.9e-05,0.0
1261,42.033333,8,232.011944,21.779724,0.0,0.0,6.9e-05,0.0
1262,42.066667,8,232.011944,21.779724,0.0,0.0,0.0,0.0
1263,42.1,8,232.011944,21.779724,0.0,0.0,0.0,0.0
1264,42.133333,8,232.011667,21.780474,0.0,0.0,0.000278,0.0
1265,42.166667,8,232.011944,21.779724,0.0,0.0,0.000278,0.0
1266,42.2,8,232.011944,21.779724,0.0,0.0,0.0,0.0
1267,42.233333,8,232.011944,21.779724,0.0,0.0,0.0,0.0
1268,42.266667,8,232.011875,21.779758,0.0,0.0,6.9e-05,0.0
1269,42.3,8,232.011944,21.779724,0.0,0.0,6.9e-05,0.0
1270,42.333333,8,232.011944,21.779724,0.0,0.0,0.0,0.0
1271,42.366667,8,232.011944,21.779724,0.0,0.0,0.0,0.0
1272,42.4,8,232.011667,21.780474,0.0,0.0,0.000278,0.0
1273,42.433333,8,232.011944,21.779724,0.0,0.0,0.000278,0.0
1274,42.466667,8,232.011944,21.779724,0.0,0.0,0.0,0.0
1275,42.5,8,232.011944,21.779724,0.0,0.0,0.0,0.0
1276,42.533333,8,232.011875,21.779758,0.0,0.0,6.9e-05,0.0
1277,42.566667,8,232.011944,21.779724,0.0,0.0,6.9e-05,0.0
1278,42.6,8,232.011944,21.779724,0.0,0.0,0.0,0.0
1279,42.633333,8,232.011944,21.779724,0.0,0.0,0.0,0.0
1280,42.666667,8,232.011667,21.780474,0.0,0.0,0.000278,0.0
1281,42.7,8,232.012083,21.779434,0.0,0.0,0.000417,0.0
1282,42.733333,8,232.012083,21.779434,0.0,0.0,0.0,0.0
1283,42.766667,8,232.012083,21.779434,0.0,0.0,0.0,0.0
1284,42.8,8,232.012014,21.779467,0.0,0.0,6.9e-05,0.0
1285,42.833333,8,232.012083,21.779434,0.0,0.0,6.9e-05,0.0
1286,42.866667,8,232.012083,21.779434,0.0,0.0,0.0,0.0
1287,42.9,8,232.012083,21.779434,0.0,0.0,0.0,0.0
1288,42.933333,8,232.011944,21.779724,0.0,0.0,0.000139,0.0
1289,42.966667,8,232.011944,21.779724,0.0,0.0,0.0,0.0
1290,43.0,8,232.011944,21.779724,0.0,0.0,0.0,0.0
1291,43.033333,8,232.011944,21.779724,0.0,0.0,0.0,0.0
1292,43.066667,8,232.011944,21.779724,0.0,0.0,0.0,0.0
1293,43.1,8,232.011944,21.779724,0.0,0.0,0.0,0.0
1294,43.133333,8,232.011944,21.779724,0.0,0.0,0.0,0.0
1295,43.166667,8,232.011944,21.779724,0.0,0.0,0.0,0.0
1296,43.2,8,232.011944,21.779724,0.0,0.0,0.0,0.0
1297,43.233333,8,232.011944,21.779724,0.0,0.0,0.0,0.0
1298,43.266667,8,232.011944,21.779724,0.0,0.0,0.0,0.0
1299,43.3,8,232.011944,21.779724,0.0,0.0,0.0,0.0
1300,43.333333,8,232.011944,21.779724,0.0,0.0,0.0,0.0
1301,43.366667,8,232.011944,21.779724,0.0,0.0,0.0,0.0
1302,43.4,8,232.011944,21.779724,0.0,0.0,0.0,0.0
1303,43.433333,8,232.011944,21.779724,0.0,0.0,0.0,0.0
1304,43.466667,8,232.011944,21.779724,0.0,0.0,0.0,0.0
1305,43.5,8,232.011944,21.779724,0.0,0.0,0.0,0.0
1306,43.533333,8,232.011944,21.779724,0.0,0.0,0.0,0.0
1307,43.566667,8,232.011944,21.779724,0.0,0.0,0.0,0.0
1308,43.6,8,232.011944,21.779724,0.0,0.0,0.0,0.0
1309,43.633333,8,232.011944,21.779724,0.0,0.0,0.0,0.0
1310,43.666667,8,232.011944,21.779724,0.0,0.0,0.0,0.0
1311,43.7,8,232.011944,21.779724,0.0,0.0,0.0,0.0
1312,43.733333,8,232.011944,21.779724,0.0,0.0,0.0,0.0
1313,43.766667,8,232.011944,21.779724,0.0,0.0,0.0,0.0
1314,43.8,8,232.011944,21.779724,0.0,0.0,0.0,0.0
1315,43.833333,8,232.011944,21.779724,0.0,0.0,0.0,0.0
1316,43.866667,8,232.011944,21.779724,0.0,0.0,0.0,0.0
1317,43.9,8,232.011944,21.779724,0.0,0.0,0.0,0.0
1318,43.933333,8,232.011944,21.779724,0.0,0.0,0.0,0.0
1319,43.966667,8,232.011944,21.779724,0.0,0.0,0.0,0.0
