frame,seconds,scene,mean_luma,stddev_luma,dark_fraction_le_5,white_fraction_ge_250,previous_frame_mad,changed_fraction_gt_8
1112,37.066667,7,195.795833,81.072748,0.0,0.161667,0.013542,0.0
1113,37.1,7,195.793681,81.07448,0.0,0.161667,0.011597,0.0
1114,37.133333,7,195.7925,81.07623,0.0,0.161806,0.014375,0.0
1115,37.166667,7,195.791111,81.077239,0.0,0.161944,0.012222,0.0
1116,37.2,7,195.790278,81.076877,0.0,0.162222,0.014444,0.0
1117,37.233333,7,195.807361,81.066959,0.0,0.162361,0.021944,0.0
1118,37.266667,7,195.792778,81.075346,0.0,0.162361,0.019583,0.0
1119,37.3,7,195.791806,81.075314,0.0,0.162431,0.009167,0.0
1120,37.333333,7,195.803681,81.06957,0.0,0.162569,0.016042,0.0
1121,37.366667,7,195.790903,81.076303,0.0,0.162569,0.015139,0.0
1122,37.4,7,195.78875,81.076592,0.0,0.162708,0.010069,0.0
1123,37.433333,7,195.79875,81.071711,0.0,0.162847,0.015417,0.0
1124,37.466667,7,195.786319,81.078002,0.0,0.162778,0.014792,0.0
1125,37.5,7,195.785417,81.078653,0.0,0.162847,0.007986,0.0
1126,37.533333,7,195.7975,81.073381,0.0,0.162917,0.015139,0.0
1127,37.566667,7,195.785208,81.076548,0.0,0.162847,0.013403,0.0
1128,37.6,7,195.783611,81.077213,0.0,0.162847,0.009792,0.0
1129,37.633333,7,195.793472,81.072178,0.0,0.162917,0.013889,0.0
1130,37.666667,7,195.782153,81.075939,0.0,0.162847,0.012986,0.0
1131,37.7,7,195.781597,81.076911,0.0,0.162847,0.008472,0.0
1132,37.733333,7,195.791736,81.072788,0.0,0.162847,0.013194,0.0
1133,37.766667,7,195.780347,81.077186,0.0,0.162847,0.011667,0.0
1134,37.8,7,195.778889,81.077133,0.0,0.162847,0.009931,0.0
1135,37.833333,7,195.788403,81.071774,0.0,0.162847,0.011597,0.0
1136,37.866667,7,195.778819,81.076552,0.0,0.162847,0.010833,0.0
1137,37.9,7,195.779167,81.07691,0.0,0.162917,0.008264,0.0
1138,37.933333,7,195.786597,81.073119,0.0,0.162917,0.009653,0.0
1139,37.966667,7,195.779097,81.077117,0.0,0.162917,0.008056,0.0
1140,38.0,7,195.777292,81.078279,0.0,0.162917,0.007778,0.0
1141,38.033333,7,195.784375,81.074736,0.0,0.162986,0.008472,0.0
1142,38.066667,7,195.778056,81.076761,0.0,0.162986,0.006875,0.0
1143,38.1,7,195.777014,81.076187,0.0,0.162986,0.007431,0.0
1144,38.133333,7,195.784514,81.072951,0.0,0.162986,0.00875,0.0
1145,38.166667,7,195.778542,81.076308,0.0,0.162986,0.006944,0.0
1146,38.2,7,195.787431,81.071515,0.0,0.162986,0.014028,0.0
1147,38.233333,7,195.784861,81.072668,0.0,0.163056,0.005208,0.0
1148,38.266667,7,195.786597,81.070834,0.0,0.163056,0.005208,0.0
1149,38.3,7,195.779236,81.074125,0.0,0.163056,0.009306,0.0
1150,38.333333,7,195.780278,81.071336,0.0,0.163056,0.008542,0.0
1151,38.366667,7,195.786042,81.068812,0.0,0.163125,0.006458,0.0
1152,38.4,7,195.780972,81.069742,0.0,0.163125,0.005625,0.0
1153,38.433333,7,195.791389,81.063014,0.0,0.163125,0.013472,0.0
1154,38.466667,7,195.789306,81.062573,0.0,0.163125,0.006111,0.0
1155,38.5,7,195.790833,81.061186,0.0,0.163125,0.005278,0.0
1156,38.533333,7,195.782986,81.064746,0.0,0.163125,0.008542,0.0
1157,38.566667,7,195.782361,81.065203,0.0,0.163125,0.007431,0.0
1158,38.6,7,195.792292,81.059267,0.0,0.163125,0.010903,0.0
1159,38.633333,7,195.787014,81.061544,0.0,0.163125,0.007222,0.0
1160,38.666667,7,195.786042,81.060769,0.0,0.163125,0.008472,0.0
1161,38.7,7,195.796875,81.053269,0.0,0.163125,0.0125,0.0
1162,38.733333,7,195.791389,81.053103,0.0,0.163125,0.007569,0.0
1163,38.766667,7,195.804097,81.047359,0.0,0.163194,0.015069,0.0
1164,38.8,7,195.803542,81.045257,0.0,0.163194,0.005833,0.0
1165,38.833333,7,195.806042,81.04361,0.0,0.163194,0.004722,0.0
1166,38.866667,7,195.79875,81.044134,0.0,0.163194,0.013681,0.0
1167,38.9,7,195.813819,81.037378,0.0,0.163194,0.018403,0.0
1168,38.933333,7,195.814722,81.034504,0.0,0.163125,0.008681,0.0
1169,38.966667,7,195.817222,81.032916,0.0,0.163125,0.006806,0.0
1170,39.0,7,195.807917,81.034197,0.0,0.163125,0.015556,0.0
1171,39.033333,7,195.826389,81.02566,0.0,0.163125,0.021528,0.0
1172,39.066667,7,195.824514,81.025428,0.0,0.163125,0.006181,0.0
1173,39.1,7,195.831458,81.020618,0.0,0.163125,0.009444,0.0
1174,39.133333,7,195.818194,81.023957,0.0,0.163125,0.016458,0.0
1175,39.166667,7,195.837292,81.014098,0.0,0.163125,0.024792,0.0
1176,39.2,7,195.837917,81.012022,0.0,0.163125,0.010625,0.0
1177,39.233333,7,195.842153,81.007832,0.0,0.163125,0.010764,0.0
1178,39.266667,7,195.830625,81.0111,0.0,0.163125,0.015417,0.0
1179,39.3,7,195.846597,81.001774,0.0,0.163125,0.020139,0.0
1180,39.333333,7,195.847847,80.999726,0.0,0.163125,0.010556,0.0
1181,39.366667,7,195.853472,80.995596,0.0,0.163125,0.011181,0.0
1182,39.4,7,195.839722,80.998731,0.0,0.162986,0.018056,0.0
1183,39.433333,7,195.863056,80.98529,0.0,0.163056,0.027917,0.0
1184,39.466667,7,195.863056,80.984246,0.0,0.163125,0.009861,0.0
1185,39.5,7,195.868681,80.980451,0.0,0.163125,0.013264,0.0
1186,39.533333,7,195.856319,80.984507,0.0,0.163125,0.020556,0.0
1187,39.566667,7,195.886597,80.969908,0.0,0.163125,0.034306,0.0
1188,39.6,7,196.038264,80.87517,0.0,0.163125,0.168472,0.00875
1189,39.633333,7,196.257708,80.787605,0.0,0.163125,0.227083,0.010278
1190,39.666667,7,196.444722,80.756348,0.0,0.163125,0.222847,0.009792
1191,39.7,7,196.762639,80.688407,0.0,0.162917,0.477083,0.019792
1192,39.733333,7,197.325208,80.429466,0.0,0.155694,1.027153,0.035208
1193,39.766667,7,198.128889,80.089984,0.0,0.156944,1.500764,0.047778
1194,39.8,7,199.086736,79.132602,0.0,0.153264,1.907569,0.056111
1195,39.833333,7,200.228889,78.40486,0.0,0.145833,2.328125,0.060069
1196,39.866667,7,201.484583,77.233209,0.0,0.142431,2.494028,0.065347
1197,39.9,7,202.864583,76.130435,0.0,0.135069,2.736528,0.069236
1198,39.933333,7,204.377917,74.614004,0.0,0.12875,2.937083,0.069097
1199,39.966667,7,205.989444,73.132713,0.0,0.121667,3.097083,0.071042
1200,40.0,8,207.644236,71.256443,0.0,0.114306,3.165903,0.074931
1201,40.033333,8,209.784306,68.710397,0.0,0.109236,3.552292,0.073403
1202,40.066667,8,212.616319,63.980401,0.0,0.100486,4.078125,0.146181
1203,40.1,8,215.379444,58.905822,0.0,0.094583,4.083403,0.159167
1204,40.133333,8,218.064792,53.61823,0.0,0.081389,3.792569,0.149444
1205,40.166667,8,220.575069,48.508398,0.0,0.061389,3.534722,0.141875
1206,40.2,8,222.699097,43.612445,0.0,0.003611,3.24,0.129861
1207,40.233333,8,224.559028,39.068202,0.0,0.000625,2.913819,0.119167
1208,40.266667,8,226.212639,34.698268,0.0,0.0,2.56,0.109097
1209,40.3,8,227.603472,30.827344,0.0,0.0,2.211389,0.098056
1210,40.333333,8,228.838958,27.208342,0.0,0.0,1.954097,0.091389
1211,40.366667,8,229.80875,24.090846,0.0,0.0,1.744514,0.081528
1212,40.4,8,230.602222,21.390184,0.0,0.0,1.499167,0.073889
1213,40.433333,8,231.235764,19.225556,0.0,0.0,1.310069,0.062222
1214,40.466667,8,231.715625,17.621295,0.0,0.0,1.131528,0.047847
1215,40.5,8,232.082708,16.596298,0.0,0.0,0.985694,0.035347
1216,40.533333,8,232.306111,16.218908,0.0,0.0,0.864653,0.026736
1217,40.566667,8,232.437431,16.331338,0.0,0.0,0.759931,0.022083
1218,40.6,8,232.469167,16.974663,0.0,0.0,0.685486,0.019861
1219,40.633333,8,232.432569,17.996748,0.0,0.0,0.630625,0.017708
1220,40.666667,8,232.319097,19.301426,0.0,0.0,0.577639,0.017431
1221,40.7,8,232.262014,20.052965,0.0,0.0,0.434028,0.006806
1222,40.733333,8,232.244167,20.27161,0.0,0.0,0.316875,0.002917
1223,40.766667,8,232.197361,20.608216,0.0,0.0,0.289028,0.004097
1224,40.8,8,232.102778,21.052339,0.0,0.0,0.282083,0.005347
1225,40.833333,8,232.010556,21.537542,0.0,0.0,0.250417,0.004444
1226,40.866667,8,231.880069,22.115065,0.0,0.0,0.236875,0.005903
1227,40.9,8,231.806319,22.41497,0.0,0.0,0.137778,0.0
1228,40.933333,8,231.803542,22.435957,0.0,0.0,0.017222,0.0
1229,40.966667,8,231.804236,22.436096,0.0,0.0,0.000694,0.0
1230,41.0,8,231.80375,22.438195,0.0,0.0,0.000625,0.0
1231,41.033333,8,231.80375,22.438294,0.0,0.0,0.00125,0.0
1232,41.066667,8,231.803819,22.438284,0.0,0.0,6.9e-05,0.0
1233,41.1,8,231.803819,22.438284,0.0,0.0,0.0,0.0
1234,41.133333,8,231.80375,22.437817,0.0,0.0,0.000347,0.0
1235,41.166667,8,231.803889,22.437543,0.0,0.0,0.000833,0.0
1236,41.2,8,231.803889,22.437543,0.0,0.0,0.0,0.0
1237,41.233333,8,231.803889,22.437543,0.0,0.0,0.0,0.0
1238,41.266667,8,231.803889,22.437549,0.0,0.0,0.000139,0.0
1239,41.3,8,231.803958,22.437555,0.0,0.0,0.000208,0.0
1240,41.333333,8,231.803958,22.437555,0.0,0.0,0.0,0.0
1241,41.366667,8,231.803958,22.437555,0.0,0.0,0.0,0.0
1242,41.4,8,231.803958,22.437576,0.0,0.0,0.000417,0.0
1243,41.433333,8,231.80375,22.437975,0.0,0.0,0.000208,0.0
1244,41.466667,8,231.80375,22.437975,0.0,0.0,0.0,0.0
1245,41.5,8,231.80375,22.437975,0.0,0.0,0.0,0.0
1246,41.533333,8,231.803819,22.437999,0.0,0.0,6.9e-05,0.0
1247,41.566667,8,231.803819,22.437956,0.0,0.0,0.000139,0.0
1248,41.6,8,231.803819,22.437956,0.0,0.0,0.0,0.0
1249,41.633333,8,231.803819,22.437956,0.0,0.0,0.0,0.0
1250,41.666667,8,231.803958,22.437548,0.0,0.0,0.000139,0.0
1251,41.7,8,231.803958,22.437948,0.0,0.0,0.000417,0.0
1252,41.733333,8,231.803958,22.437948,0.0,0.0,0.0,0.0
1253,41.766667,8,231.803958,22.437948,0.0,0.0,0.0,0.0
1254,41.8,8,231.803889,22.438007,0.0,0.0,0.000208,0.0
1255,41.833333,8,231.803819,22.437984,0.0,0.0,6.9e-05,0.0
1256,41.866667,8,231.803819,22.437984,0.0,0.0,0.0,0.0
1257,41.9,8,231.803819,22.437984,0.0,0.0,0.0,0.0
1258,41.933333,8,231.803958,22.437576,0.0,0.0,0.000139,0.0
1259,41.966667,8,231.803819,22.437984,0.0,0.0,0.000139,0.0
1260,42.0,8,231.803819,22.437984,0.0,0.0,0.0,0.0
1261,42.033333,8,231.803819,22.437984,0.0,0.0,0.0,0.0
1262,42.066667,8,231.803889,22.438007,0.0,0.0,6.9e-05,0.0
1263,42.1,8,231.803819,22.437984,0.0,0.0,6.9e-05,0.0
1264,42.133333,8,231.803819,22.437984,0.0,0.0,0.0,0.0
1265,42.166667,8,231.803819,22.437984,0.0,0.0,0.0,0.0
1266,42.2,8,231.803889,22.437596,0.0,0.0,0.000208,0.0
1267,42.233333,8,231.80375,22.438003,0.0,0.0,0.000139,0.0
1268,42.266667,8,231.80375,22.438003,0.0,0.0,0.0,0.0
1269,42.3,8,231.80375,22.438003,0.0,0.0,0.0,0.0
1270,42.333333,8,231.803819,22.438027,0.0,0.0,6.9e-05,0.0
1271,42.366667,8,231.803819,22.438027,0.0,0.0,0.0,0.0
1272,42.4,8,231.797847,22.449429,0.0,0.0,0.014167,0.0
1273,42.433333,8,231.797986,22.448833,0.0,0.0,0.000278,0.0
1274,42.466667,8,231.797986,22.448833,0.0,0.0,0.0,0.0
1275,42.5,8,231.797986,22.448833,0.0,0.0,0.0,0.0
1276,42.533333,8,231.797986,22.448833,0.0,0.0,0.0,0.0
1277,42.566667,8,231.797986,22.448833,0.0,0.0,0.0,0.0
1278,42.6,8,231.797917,22.448902,0.0,0.0,6.9e-05,0.0
1279,42.633333,8,231.797917,22.448902,0.0,0.0,0.0,0.0
1280,42.666667,8,231.797917,22.448902,0.0,0.0,0.0,0.0
1281,42.7,8,231.797986,22.448833,0.0,0.0,6.9e-05,0.0
1282,42.733333,8,231.797986,22.448833,0.0,0.0,0.0,0.0
1283,42.766667,8,231.797986,22.448833,0.0,0.0,0.0,0.0
1284,42.8,8,231.797986,22.448833,0.0,0.0,0.0,0.0
1285,42.833333,8,231.797986,22.448833,0.0,0.0,0.0,0.0
1286,42.866667,8,231.797986,22.448833,0.0,0.0,0.0,0.0
1287,42.9,8,231.797986,22.448833,0.0,0.0,0.0,0.0
1288,42.933333,8,231.797917,22.448902,0.0,0.0,6.9e-05,0.0
1289,42.966667,8,231.797986,22.448833,0.0,0.0,6.9e-05,0.0
1290,43.0,8,231.797986,22.448833,0.0,0.0,0.0,0.0
1291,43.033333,8,231.797986,22.448833,0.0,0.0,0.0,0.0
1292,43.066667,8,231.797778,22.449399,0.0,0.0,0.000208,0.0
1293,43.1,8,231.797778,22.449399,0.0,0.0,0.0,0.0
1294,43.133333,8,231.797778,22.449399,0.0,0.0,0.0,0.0
1295,43.166667,8,231.797778,22.449399,0.0,0.0,0.0,0.0
1296,43.2,8,231.797778,22.449399,0.0,0.0,0.0,0.0
1297,43.233333,8,231.797917,22.449254,0.0,0.0,0.000139,0.0
1298,43.266667,8,231.797917,22.449254,0.0,0.0,0.0,0.0
1299,43.3,8,231.797917,22.449254,0.0,0.0,0.0,0.0
1300,43.333333,8,231.797917,22.449254,0.0,0.0,0.0,0.0
1301,43.366667,8,231.797917,22.449254,0.0,0.0,0.0,0.0
1302,43.4,8,231.797917,22.449254,0.0,0.0,0.0,0.0
1303,43.433333,8,231.797917,22.449254,0.0,0.0,0.0,0.0
1304,43.466667,8,231.797917,22.449254,0.0,0.0,0.0,0.0
1305,43.5,8,231.798056,22.44877,0.0,0.0,0.000139,0.0
1306,43.533333,8,231.798056,22.44877,0.0,0.0,0.0,0.0
1307,43.566667,8,231.798056,22.44877,0.0,0.0,0.0,0.0
1308,43.6,8,231.798056,22.44877,0.0,0.0,0.0,0.0
1309,43.633333,8,231.798056,22.44877,0.0,0.0,0.0,0.0
1310,43.666667,8,231.798056,22.44877,0.0,0.0,0.0,0.0
1311,43.7,8,231.798056,22.44877,0.0,0.0,0.0,0.0
1312,43.733333,8,231.797778,22.449399,0.0,0.0,0.000278,0.0
1313,43.766667,8,231.797778,22.449399,0.0,0.0,0.0,0.0
1314,43.8,8,231.797778,22.449399,0.0,0.0,0.0,0.0
1315,43.833333,8,231.797778,22.449399,0.0,0.0,0.0,0.0
1316,43.866667,8,231.797778,22.449399,0.0,0.0,0.0,0.0
1317,43.9,8,231.797778,22.449399,0.0,0.0,0.0,0.0
1318,43.933333,8,231.797778,22.449399,0.0,0.0,0.0,0.0
1319,43.966667,8,231.797778,22.449399,0.0,0.0,0.0,0.0
